id_partido,fecha,liga,temporada,equipo_home,rival_home,es_local_home,goles_favor_home,goles_contra_home,xg_favor_home,xg_contra_home,xg_favor_roll_5_home,xg_contra_roll_5_home,xg_diff_roll_5_home,xg_favor_roll_10_home,xg_contra_roll_10_home,xg_diff_roll_10_home,conversion_ratio_10_home,equipo_away,rival_away,es_local_away,goles_favor_away,goles_contra_away,xg_favor_away,xg_contra_away,xg_favor_roll_5_away,xg_contra_roll_5_away,xg_diff_roll_5_away,xg_favor_roll_10_away,xg_contra_roll_10_away,xg_diff_roll_10_away,conversion_ratio_10_away
20240914_Auxerre_Monaco,2024-09-14 17:00:00,FRA-Ligue 1,2425,Auxerre,Monaco,1,0,3,0.419427,3.37672,1.4679912,1.871826,-0.40383480000000005,1.1878437,2.1318159999999997,-0.9439722999999998,0.757674803785377,Monaco,Auxerre,0,3,0,3.37672,0.419427,2.0936182000000003,0.88536906,1.2082491400000004,2.1086291000000004,1.1671299300000002,0.9414991700000002,0.948483093359997
20240914_AC Milan_Venezia,2024-09-14 18:45:00,ITA-Serie A,2425,AC Milan,Venezia,1,4,0,2.18898,0.263269,2.0016000000000003,1.7101364000000001,0.29146360000000016,2.1727944000000003,1.5568312,0.6159632000000004,0.9664968915158784,Venezia,AC Milan,0,0,4,0.263269,2.18898,0.6893552000000001,1.8787765999999997,-1.1894213999999996,0.8823586000000001,2.3415323,-1.4591736999999998,1.0199923024580908
20240914_Paris Saint Germain_Brest,2024-09-14 19:00:00,FRA-Ligue 1,2425,Paris Saint Germain,Brest,1,3,1,2.91245,1.00928,3.0924080000000003,1.1416060000000001,1.9508020000000001,2.686774,1.0616603,1.6251137000000002,1.116580286775037,Brest,Paris Saint Germain,0,1,3,1.00928,2.91245,1.6387712,1.7314504,-0.09267919999999985,1.7877537000000001,1.7570301999999998,0.030723500000000348,1.1746577984104867
20240914_Bournemouth_Chelsea,2024-09-14 19:00:00,ENG-Premier League,2425,Bournemouth,Chelsea,1,0,1,1.53731,0.932726,2.095106,1.8436280000000003,0.25147799999999965,2.026596,1.9122743999999998,0.11432160000000025,0.6908132203886614,Chelsea,Bournemouth,0,1,0,0.932726,1.53731,1.8419439999999998,1.4768836,0.36506039999999973,2.123054,1.6065483999999999,0.5165056000000003,1.0833445200430512
20240914_Real Sociedad_Real Madrid,2024-09-14 19:00:00,ESP-La Liga,2425,Real Sociedad,Real Madrid,1,0,2,1.41828,2.2759,0.7810586600000002,1.7536169999999998,-0.9725583399999995,0.7909288300000001,1.3840161,-0.5930872699999998,1.0114677303295034,Real Madrid,Real Sociedad,0,2,0,2.2759,1.41828,1.9373324,0.89606,1.0412724,2.0048154,1.027814,0.9770014,1.1971171025935343
20240915_Genoa_Roma,2024-09-15 10:30:00,ITA-Serie A,2425,Genoa,Roma,1,1,1,1.59603,2.65805,1.2808474,1.1384183999999997,0.14242900000000036,1.1426196,1.3218727000000001,-0.17925310000000017,1.225253596863211,Roma,Genoa,0,1,1,2.65805,1.59603,1.1828195999999997,1.639368,-0.4565484000000002,1.3929878,1.8086060000000004,-0.4156182000000004,0.7178808616408114
20240915_Celta Vigo_Real Valladolid,2024-09-15 12:00:00,ESP-La Liga,2425,Celta Vigo,Real Valladolid,1,3,1,1.99273,0.382657,1.8232494,2.0830482,-0.2597988,1.6866074999999998,1.8315798,-0.14497230000000028,1.1265210628311195,Real Valladolid,Celta Vigo,0,1,3,0.382657,1.99273,0.6878333999999999,1.6198185999999999,-0.9319852,0.8805147,1.8140543,-0.9335396,0.5678490457353572
20240915_Torino_Lecce,2024-09-15 13:00:00,ITA-Serie A,2425,Torino,Lecce,1,0,0,0.447368,1.6617,1.5920264,2.0066324,-0.41460600000000003,1.1517428,1.5035101,-0.3517672999999999,0.8682486504377102,Lecce,Torino,0,0,0,1.6617,0.447368,1.242698,2.2165559999999997,-0.9738579999999997,1.4820014000000001,1.5285975,-0.04659609999999992,0.4723339179477712
20240915_Tottenham_Arsenal,2024-09-15 13:00:00,ENG-Premier League,2425,Tottenham,Arsenal,1,0,1,0.792595,1.1209,2.138364,1.3325141999999999,0.8058498000000003,1.9479066000000003,1.7762432000000001,0.17166340000000013,0.7700570602014181,Arsenal,Tottenham,0,1,0,1.1209,0.792595,2.080602,0.9853056,1.0952963999999998,2.284182,1.0696803,1.2145017,0.9193659177044923
20240915_Rennes_Montpellier,2024-09-15 13:00:00,FRA-Ligue 1,2425,Rennes,Montpellier,1,3,0,1.26867,0.310262,1.682414,1.5199334,0.16248060000000009,1.7696269,1.3163999,0.45322700000000005,1.0171629866369083,Montpellier,Rennes,0,0,3,0.310262,1.26867,1.0421424,3.087524,-2.0453816000000002,1.2309792,2.35685,-1.1258708000000002,0.9748329014552793
20240915_Atalanta_Fiorentina,2024-09-15 13:00:00,ITA-Serie A,2425,Atalanta,Fiorentina,1,3,2,2.4507,1.96392,2.197898,1.8748919999999998,0.3230060000000001,2.266346,1.3546631999999998,0.9116828000000001,0.8824773964445868,Fiorentina,Atalanta,0,2,3,1.96392,2.4507,1.4224346,1.4241664,-0.00173179999999995,1.7983522,1.1725679999999998,0.6257842000000002,1.1677350144565595
20240915_Augsburg_St. Pauli,2024-09-15 13:30:00,GER-Bundesliga,2425,Augsburg,St. Pauli,1,3,1,2.61475,0.49314,1.2577492000000001,2.5072339999999995,-1.2494847999999994,1.2074646999999998,2.240468,-1.0330033,0.745362787530942,St. Pauli,Augsburg,0,1,3,0.49314,2.61475,,,,,,,
20240915_Girona_Barcelona,2024-09-15 14:15:00,ESP-La Liga,2425,Girona,Barcelona,1,1,4,1.09568,2.5936,2.3719508,1.0099235599999998,1.3620272400000002,2.2946234,1.56056858,0.7340548199999999,1.0895029269278231,Barcelona,Girona,0,4,1,2.5936,1.09568,2.76803,1.0859071999999999,1.6821228000000001,2.4532909999999997,1.2762139,1.1770770999999998,1.1413235766472154
20240915_Strasbourg_Angers,2024-09-15 15:00:00,FRA-Ligue 1,2425,Strasbourg,Angers,1,1,1,2.47918,0.855084,1.53063,2.0483038000000002,-0.5176738000000003,1.3163221,1.7529865,-0.43666439999999995,1.139537853586251,Angers,Strasbourg,0,1,1,0.855084,2.47918,0.6665802,1.2256766,-0.5590963999999999,0.8564817,1.6709463,-0.8144646,1.167565906468397
20240915_Toulouse_Le Havre,2024-09-15 15:00:00,FRA-Ligue 1,2425,Toulouse,Le Havre,1,2,0,1.8674,0.15045,1.12729,1.116493,0.010796999999999946,1.2120951000000002,1.0125273,0.1995678000000003,0.9900205107499314,Le Havre,Toulouse,0,0,2,0.15045,1.8674,1.6036802000000001,1.8798506,-0.2761703999999998,1.5594482,1.5578531,0.0015951000000000715,0.8977528732580708
20240915_Nantes_Reims,2024-09-15 15:00:00,FRA-Ligue 1,2425,Nantes,Reims,1,1,2,1.43325,0.549218,1.0859547999999999,1.2787206,-0.1927658000000001,1.0492502,1.4588918,-0.40964160000000005,0.8577545586795614,Reims,Nantes,0,2,1,0.549218,1.43325,1.07339394,1.870502,-0.79710806,0.92705017,1.8850379999999998,-0.9579878299999998,1.1865580192299416
20240915_Mainz 05_Werder Bremen,2024-09-15 15:30:00,GER-Bundesliga,2425,Mainz 05,Werder Bremen,1,1,2,1.67115,1.8089,2.276214,1.6588369999999997,0.6173770000000003,2.2189039999999998,1.6414314,0.5774725999999997,0.9464127576439731,Werder Bremen,Mainz 05,0,2,1,1.8089,1.67115,1.5950006,1.6543924000000003,-0.05939180000000022,1.5139331,2.0109001999999996,-0.49696709999999955,0.9907960987205454
20240915_Wolverhampton Wanderers_Newcastle United,2024-09-15 15:30:00,ENG-Premier League,2425,Wolverhampton Wanderers,Newcastle United,1,1,2,1.46969,1.48343,1.1637841999999998,2.648446,-1.4846618,0.9811768000000001,2.4499340000000003,-1.4687572000000002,0.9172649442333489,Newcastle United,Wolverhampton Wanderers,0,2,1,1.48343,1.46969,1.9680617999999999,1.8643260000000001,0.10373579999999971,2.3182729,1.6521795999999997,0.6660933000000004,1.0352529957741403
20240915_Cagliari_Napoli,2024-09-15 16:00:00,ITA-Serie A,2425,Cagliari,Napoli,1,0,4,0.881581,1.42805,1.59815,1.6426436,-0.04449360000000002,1.4122617,1.7229291,-0.31066740000000004,0.7788919157887552,Napoli,Cagliari,0,4,0,1.42805,0.881581,1.7064371999999999,1.0882121999999999,0.618225,1.8630951,1.3060172,0.5570778999999999,0.6440891589006064
20240915_Las Palmas_Athletic Club,2024-09-15 16:30:00,ESP-La Liga,2425,Las Palmas,Athletic Club,1,2,3,1.5194,1.80432,1.0131561999999998,2.2437500000000004,-1.2305938000000005,1.0944222,1.7311079,-0.6366857000000001,0.6396063241349416,Athletic Club,Las Palmas,0,3,2,1.80432,1.5194,0.8177646000000001,1.22273482,-0.4049702199999998,1.0242364,1.4253913099999997,-0.4011549099999998,1.1716033802319659
20240915_Monza_Inter,2024-09-15 18:45:00,ITA-Serie A,2425,Monza,Inter,1,1,1,0.217777,1.8081,0.7204002,1.5619304,-0.8415302,0.9262798,1.7732385999999998,-0.8469587999999998,0.7557103634232729,Inter,Monza,0,1,1,1.8081,0.217777,2.277218,1.2298618,1.0473562,2.056117,1.2450616,0.8110553999999999,1.0699775012912682
20240915_Lens_Lyon,2024-09-15 18:45:00,FRA-Ligue 1,2425,Lens,Lyon,1,0,0,0.623644,0.529029,2.5538174000000002,1.0332738000000001,1.5205436,2.2070567,1.0367457,1.1703109999999999,0.5890194896127999,Lyon,Lens,0,0,0,0.529029,0.623644,1.81986266,1.9864339999999998,-0.16657133999999973,1.95955063,1.901555,0.057995629999999965,1.1227058100020564
20240915_Atletico Madrid_Valencia,2024-09-15 19:00:00,ESP-La Liga,2425,Atletico Madrid,Valencia,1,3,0,3.22965,0.18311,2.04657,0.5923936000000001,1.4541764,1.6969528,0.6886354,1.0083174000000001,1.0017950989590878,Valencia,Atletico Madrid,0,0,3,0.18311,3.22965,1.22194742,1.7393777999999998,-0.5174303799999997,1.43054111,1.7282959999999998,-0.29775488999999977,0.5592285570677819
20240916_Parma Calcio 1913_Udinese,2024-09-16 16:30:00,ITA-Serie A,2425,Parma Calcio 1913,Udinese,1,2,3,0.87968,3.08828,2.0676366666666666,1.7487866666666667,0.31884999999999986,2.0676366666666666,1.7487866666666667,0.31884999999999986,0.6448575832027497,Udinese,Parma Calcio 1913,0,3,2,3.08828,0.87968,1.1618348,1.6698128,-0.507978,1.1499236,1.3433178,-0.19339419999999996,0.9565844577983635
20240916_Lazio_Verona,2024-09-16 18:45:00,ITA-Serie A,2425,Lazio,Verona,1,2,1,1.79243,0.533276,1.6565466,1.1957717999999997,0.46077480000000026,1.6238819,1.0944888,0.5293931000000001,1.1084543103446685,Verona,Lazio,0,1,2,0.533276,1.79243,1.7501802000000002,1.5166806000000002,0.23349960000000003,1.436425,1.4607630999999999,-0.024338099999999807,1.0442584581454248
20240916_Rayo Vallecano_Osasuna,2024-09-16 19:00:00,ESP-La Liga,2425,Rayo Vallecano,Osasuna,1,3,1,1.48433,0.530311,0.9276897999999999,1.274982,-0.34729220000000016,1.3105349,1.2708109,0.03972399999999987,0.4578279770893724,Osasuna,Rayo Vallecano,0,1,3,0.530311,1.48433,0.90878216,1.385439,-0.4766568400000001,0.99241668,1.5539527999999998,-0.5615361199999997,1.3099323260746423
20240917_Mallorca_Real Sociedad,2024-09-17 19:00:00,ESP-La Liga,2425,Mallorca,Real Sociedad,1,1,0,1.56932,0.499139,0.9014150000000001,1.0090219999999999,-0.10760699999999979,1.0012447,0.7979529,0.20329180000000002,0.8988802648540714,Real Sociedad,Mallorca,0,0,1,0.499139,1.56932,0.9506058600000002,1.7691489999999999,-0.8185431399999996,0.89466643,1.5653389,-0.67067247,0.8941870165095873
20240918_Real Betis_Getafe,2024-09-18 17:00:00,ESP-La Liga,2425,Real Betis,Getafe,1,2,1,3.06176,0.864309,1.3749798,1.0885352,0.28644460000000005,1.5345099000000002,1.2223365,0.31217340000000027,0.716840786207514,Getafe,Real Betis,0,1,2,0.864309,3.06176,0.7295940000000001,0.69291386,0.03668014000000008,1.1154662,1.18142273,-0.06595653000000001,0.4482426735631492
20240919_Leganes_Athletic Club,2024-09-19 17:00:00,ESP-La Liga,2425,Leganes,Athletic Club,1,0,2,0.666594,1.32325,0.7483696,1.396171,-0.6478014000000001,0.7483696,1.396171,-0.6478014000000001,0.8017407394935885,Athletic Club,Leganes,0,2,0,1.32325,0.666594,0.9925092,1.23169082,-0.2391816200000001,1.1152111999999998,1.51530331,-0.4000921100000001,1.255366467475876
20240920_Cagliari_Empoli,2024-09-20 16:30:00,ITA-Serie A,2425,Cagliari,Empoli,1,0,2,1.68655,1.02688,1.4796982,1.874324,-0.3946258,1.3895158,1.6706621,-0.28114629999999985,0.6477071741773831,Empoli,Cagliari,0,2,0,1.02688,1.68655,1.6522583999999998,1.1821844000000001,0.47007399999999966,1.2359304999999998,1.3160821999999999,-0.08015170000000005,0.5663744309454044
20240920_Augsburg_Mainz 05,2024-09-20 18:30:00,GER-Bundesliga,2425,Augsburg,Mainz 05,1,2,3,2.79562,1.25788,1.2667432,1.8716599999999999,-0.6049167999999998,1.2558087,2.1218320000000004,-0.8660233000000004,0.8759288927295275,Mainz 05,Augsburg,0,3,2,1.25788,2.79562,2.164204,1.7354869999999998,0.428717,2.285454,1.5303544,0.7550996000000001,0.9626091959806691
20240920_Nice_Saint-Etienne,2024-09-20 18:45:00,FRA-Ligue 1,2425,Nice,Saint-Etienne,1,8,0,4.50007,0.335532,1.480278,1.5874856000000002,-0.10720760000000018,1.699184,1.3190843,0.38009969999999993,1.0593313853406192,Saint-Etienne,Nice,0,0,8,0.335532,4.50007,1.0387118000000002,2.6411700000000002,-1.6024582,1.1133644,2.2119213,-1.0985569000000002,0.7185421785156967
20240920_Verona_Torino,2024-09-20 18:45:00,ITA-Serie A,2425,Verona,Torino,1,2,3,0.777792,1.96682,1.3901114000000003,1.6949992000000003,-0.30488779999999993,1.3793346,1.4729181,-0.09358350000000004,1.0149814156902788,Torino,Verona,0,3,2,1.96682,0.777792,1.465476,2.0106144,-0.5451384000000001,1.1130004,1.5437230999999998,-0.4307226999999998,0.8984714664330162
20240920_Alaves_Sevilla,2024-09-20 19:00:00,ESP-La Liga,2425,Alaves,Sevilla,1,2,1,1.40641,0.623937,1.823363,1.1207784,0.7025846,1.8006964999999997,1.3245136,0.47618289999999974,0.6664084333987248,Sevilla,Alaves,0,1,2,0.623937,1.40641,1.2817174,1.3985826,-0.11686519999999989,1.5511797,1.6442246,-0.09304489999999999,0.6446702179829854
20240921_West Ham_Chelsea,2024-09-21 11:30:00,ENG-Premier League,2425,West Ham,Chelsea,1,0,3,0.758267,2.39727,1.2417978,2.4880839999999997,-1.2462861999999997,1.4405432999999999,2.6924865999999996,-1.2519432999999998,0.9024366692506438,Chelsea,West Ham,0,3,0,2.39727,0.758267,1.7196892,1.5194996,0.20018959999999986,2.0559836000000002,1.4144214,0.6415622000000003,1.1673239186713753
20240921_Real Valladolid_Real Sociedad,2024-09-21 12:00:00,ESP-La Liga,2425,Real Valladolid,Real Sociedad,1,0,0,0.952589,1.3906,0.6269986,1.9625306000000002,-1.3355320000000002,0.8616377,1.8562992999999999,-0.9946615999999999,0.5802896271952502,Real Sociedad,Real Valladolid,0,0,0,1.3906,0.952589,0.7372176600000001,1.7627169999999999,-1.0254993399999996,0.8546674299999999,1.6655779000000002,-0.8109104700000003,0.7020266327141627
20240921_Venezia_Genoa,2024-09-21 13:00:00,ITA-Serie A,2425,Venezia,Genoa,1,2,0,2.33503,0.388857,0.6733542000000001,1.7131446000000001,-1.0397904,0.8955188,2.1818623,-1.2863435,1.005002904458394,Genoa,Venezia,0,0,2,0.388857,2.33503,1.4984478,1.5226629999999999,-0.02421519999999977,1.1427136,1.4089147,-0.26620109999999997,1.225152807183876
20240921_FC Heidenheim_Freiburg,2024-09-21 13:30:00,GER-Bundesliga,2425,FC Heidenheim,Freiburg,1,0,3,0.379656,1.23884,1.5947528,1.8427468,-0.24799400000000005,1.5000914,1.6795921,-0.17950069999999996,1.3332512050591017,Freiburg,FC Heidenheim,0,3,0,1.23884,0.379656,2.155047,1.2066738,0.9483732000000002,1.7924195,1.3034509,0.4889686,0.6136952796511755
20240921_Bochum_Holstein Kiel,2024-09-21 13:30:00,GER-Bundesliga,2425,Bochum,Holstein Kiel,1,2,2,1.32383,2.26878,1.1411769999999999,3.1927588,-2.0515818,1.4736281000000002,2.2734693999999998,-0.7998412999999995,0.7464564862352405,Holstein Kiel,Bochum,0,2,2,2.26878,1.32383,1.055682,3.111126666666667,-2.055444666666667,1.055682,3.111126666666667,-2.055444666666667,0.947251958917051
20240921_Werder Bremen_Bayern Munich,2024-09-21 13:30:00,GER-Bundesliga,2425,Werder Bremen,Bayern Munich,1,0,5,0.0,3.34451,1.6935445999999998,1.5315564000000002,0.1619881999999997,1.6209449,1.9334002,-0.3124552999999999,1.048770350694616,Bayern Munich,Werder Bremen,0,5,0,3.34451,0.0,2.000176,1.1852361999999999,0.8149398000000003,2.162064,1.1515511,1.0105129,1.2488061182249377
20240921_Union Berlin_Hoffenheim,2024-09-21 13:30:00,GER-Bundesliga,2425,Union Berlin,Hoffenheim,1,2,1,1.21587,0.378776,1.3179062,1.5395299999999998,-0.22162379999999993,1.2087565999999998,1.7151599999999998,-0.5064034,0.8272957291023445,Hoffenheim,Union Berlin,0,1,2,0.378776,1.21587,2.3492471999999998,2.0469118,0.3023353999999996,2.0355113,1.9933522,0.042159100000000116,1.2773197194632526
20240921_Southampton_Ipswich,2024-09-21 14:00:00,ENG-Premier League,2425,Southampton,Ipswich,1,1,1,2.89813,1.645,1.3024964,2.8382858000000004,-1.5357894000000003,1.2210959,2.4692843,-1.2481884,0.8189358272877444,Ipswich,Southampton,0,1,1,1.645,2.89813,0.56274275,2.4882575,-1.92551475,0.56274275,2.4882575,-1.92551475,0.888501502233915
20240921_Leicester_Everton,2024-09-21 14:00:00,ENG-Premier League,2425,Leicester,Everton,1,1,1,1.33793,1.82377,1.2679772,1.8782584,-0.6102812,1.52877492,2.0348721999999997,-0.5060972799999996,0.8503535299012297,Everton,Leicester,0,1,1,1.82377,1.33793,1.0255092000000001,2.74592,-1.7204107999999998,1.1759579,1.9162579999999998,-0.7403000999999998,1.0204438267357814
20240921_Tottenham_Brentford,2024-09-21 14:00:00,ENG-Premier League,2425,Tottenham,Brentford,1,3,1,3.89481,0.893565,1.928313,1.0160322,0.9122808,1.9534065000000003,1.5735032000000002,0.37990330000000005,0.7678889325447966,Brentford,Tottenham,0,1,3,0.893565,3.89481,1.6906398,2.14334,-0.4527001999999998,1.7017764,1.5791147,0.12266169999999987,0.9989555625782784
20240921_Aston Villa_Wolverhampton Wanderers,2024-09-21 14:00:00,ENG-Premier League,2425,Aston Villa,Wolverhampton Wanderers,1,3,1,2.37351,0.520117,1.9816791999999999,1.6154958000000001,0.3661833999999997,1.68575275,1.8118969,-0.12614415,1.008450967408496,Wolverhampton Wanderers,Aston Villa,0,1,3,0.520117,2.37351,1.2265021999999999,2.442228,-1.2157258000000002,0.9824578,2.422033,-1.4395751999999997,0.8142835099039267
20240921_Liverpool_Bournemouth,2024-09-21 14:00:00,ENG-Premier League,2425,Liverpool,Bournemouth,1,3,0,2.43731,1.46979,3.1163220000000003,0.7242991999999999,2.3920228000000003,2.5932489999999997,1.1034081,1.4898408999999997,0.8097946592114144,Bournemouth,Liverpool,0,0,3,1.46979,2.43731,2.1880940000000004,1.6447292000000004,0.5433648,1.941808,1.8532730000000002,0.08853499999999981,0.6179804501884583
20240921_Fulham_Newcastle United,2024-09-21 14:00:00,ENG-Premier League,2425,Fulham,Newcastle United,1,3,1,3.21141,1.09768,1.5143422000000002,1.2713763999999999,0.24296580000000034,1.4963285499999999,1.3849831,0.11134544999999996,0.8019623752000353,Newcastle United,Fulham,0,1,3,1.09768,3.21141,1.8094338,1.858852,-0.04941819999999986,2.1517858999999997,1.7253889999999998,0.42639689999999986,1.0224060756202207
20240921_Osasuna_Las Palmas,2024-09-21 14:15:00,ESP-La Liga,2425,Osasuna,Las Palmas,1,2,1,1.97167,1.28282,0.79613436,1.5152424,-0.71910804,0.94654498,1.4709178,-0.5243728200000001,1.479061798984134,Las Palmas,Osasuna,0,1,2,1.28282,1.97167,1.0858002,2.15753,-1.0717298,1.1046862000000002,1.7068199,-0.6021336999999998,0.8147102636836925
20240921_Lille_Strasbourg,2024-09-21 15:00:00,FRA-Ligue 1,2425,Lille,Strasbourg,1,3,3,2.30213,3.02005,1.89636,1.3121625399999999,0.5841974600000002,1.5442706999999998,1.42469017,0.11958052999999969,0.9713316639811506,Strasbourg,Lille,0,3,3,3.02005,2.30213,1.749016,2.0399328,-0.2909168,1.5060274000000002,1.7559846000000001,-0.24995719999999988,1.0623969640944353
20240921_Juventus_Napoli,2024-09-21 16:00:00,ITA-Serie A,2425,Juventus,Napoli,1,0,0,0.419301,0.233773,1.1474132,0.6335257999999999,0.5138874,1.2694139,0.9329855,0.33642839999999996,1.1816467571004563,Napoli,Juventus,0,0,0,0.233773,0.419301,1.7277992000000002,1.1512266,0.5765726000000002,1.7326401,1.1627413,0.5698988,0.8080150009139226
20240921_Valencia_Girona,2024-09-21 16:30:00,ESP-La Liga,2425,Valencia,Girona,1,2,0,0.350785,0.387698,0.82648542,2.0849838,-1.2584983799999998,1.2995061099999998,1.7916249999999998,-0.49211889,0.46171351844315806,Girona,Valencia,0,0,2,0.387698,0.350785,1.6409027999999999,1.33119976,0.3097030399999998,2.1994714,1.67825258,0.5212188200000001,1.0911707735000447
20240921_Crystal Palace_Manchester United,2024-09-21 16:30:00,ENG-Premier League,2425,Crystal Palace,Manchester United,1,0,0,1.66928,2.35056,1.6204855999999999,1.6285991999999996,-0.008113599999999721,1.8891528000000002,1.2931343,0.5960185000000002,1.2704100640191391,Manchester United,Crystal Palace,0,0,0,2.35056,1.66928,1.772016,1.5983682,0.17364780000000013,1.7825306,1.7166131,0.06591750000000007,0.8414998084746436
20240921_Eintracht Frankfurt_Borussia M.Gladbach,2024-09-21 16:30:00,GER-Bundesliga,2425,Eintracht Frankfurt,Borussia M.Gladbach,1,2,0,2.93252,1.19669,2.332366,1.2211006000000002,1.1112653999999997,1.8272562999999997,1.5976141,0.2296421999999998,0.7661756228857316,Borussia M.Gladbach,Eintracht Frankfurt,0,0,2,1.19669,2.93252,1.6428753999999999,2.2629598,-0.6200844000000001,1.5632927,1.9591189,-0.3958261999999999,0.9595125983044644
20240921_Rennes_Lens,2024-09-21 17:00:00,FRA-Ligue 1,2425,Rennes,Lens,1,1,1,1.34636,0.853348,1.5057079999999998,1.4998783999999998,0.00582959999999999,1.7300439,1.1869391,0.5431048,1.2138413286267888,Lens,Rennes,0,1,1,0.853348,1.34636,2.5964388,0.7086396,1.8877992,2.1662851,0.9348656,1.2314195000000001,0.5539434518829254
20240921_Lecce_Parma Calcio 1913,2024-09-21 18:45:00,ITA-Serie A,2425,Lecce,Parma Calcio 1913,1,2,2,1.25857,2.054,1.36894,1.8619636,-0.4930235999999999,1.3330454,1.5597241,-0.2266786999999999,0.45009686084445377,Parma Calcio 1913,Lecce,0,2,2,2.054,1.25857,1.7706475,2.08366,-0.31301250000000014,1.7706475,2.08366,-0.31301250000000014,0.8471465281111457
20240921_Reims_Paris Saint Germain,2024-09-21 19:00:00,FRA-Ligue 1,2425,Reims,Paris Saint Germain,1,1,1,0.760314,1.90277,1.00736774,1.7946380000000002,-0.7872702600000001,0.9282084700000001,1.8362100000000001,-0.9080015300000001,1.4005459349601335,Paris Saint Germain,Reims,0,1,1,1.90277,0.760314,3.3858919999999997,0.952428,2.433464,2.720638,1.1344443,1.5861937000000002,1.1761942690669362
